"usuario","senha"
"44724799668","395303"
"23256368018","651536"
"40023557990","179855"
"35748543664","041258"
"50673540030","620881"
"57558178711","861636"
"97749920919","537685"
"72429684616","226325"
"39411599257","958968"
"47803290604","390555"
"95101163198","861998"
"80443508615","459660"
"11731068557","012662"
"51213558905","216348"
"06199683625","161237"
"27249515497","262574"
"35824454299","100345"
"71098631072","111770"
"20116660821","022208"
"11575350548","588100"
"19932510815","624670"
"00798644737","105591"
"79094508931","607479"
"36993706660","380703"
"83514058091","615952"
"61426663579","945069"
"76517553320","807639"
"97074540919","711782"
"09613371508","102893"
"13501008384","326307"
"19530810377","944841"
"69471158923","744065"
"15243391999","076979"
"97800724700","726787"
"66615920956","665884"
"64732470092","018869"
"01015873251","906371"
"07265149939","734129"
"65709925039","252505"
"49297401422","670079"
"26433370772","206411"
"84898033660","822555"
"91940080355","126253"
"10696848562","173737"
"43893173340","702588"
"22566052727","661568"
"63466941628","533050"
"09369147691","857368"
"80888530285","912768"
"46642118804","858200"
"00995255261","554437"
"62192636261","957279"
"85300719560","065111"
"68873585574","766075"
"44605229507","482967"
"77421991905","029672"
"88898408544","881100"
"53113089409","348327"
"99802440892","769251"
"18568564615","410614"
"79871621590","919643"
"67240150909","561560"
"04558154704","147138"
"47805340897","584986"
"26627402726","096227"
"19705795444","550220"
"09882351883","348881"
"20847558169","865005"
"29922188201","990948"
"92301278840","337928"
"61325475769","630602"
"52110301414","298550"
"92389726640","178037"
"87227838730","404409"
"29779531831","684311"
"67838124565","410751"
"19879030990","677397"
"62871772762","610559"
"53109703203","204114"
"81229614796","504468"
"74675398600","797823"
"45193990924","629188"
"08174149678","665501"
"60823966348","596418"
"49946320495","301138"
"05584709980","933815"
"03588668802","083549"
"42321868244","633640"
"18639371377","999294"
"83574875800","407417"
"38442536701","518618"
"38200357023","082403"
"23485721921","059844"
"84553550423","151386"
"32161579380","001435"
"61740412559","515611"
"09211701066","321144"
"03523882346","603924"
"46377267606","735010"
"06740970505","238981"
"75728327923","671499"
"44636321618","430343"
"08825161409","709348"
"99574070158","562512"
"38767953387","552739"
"82247191622","246171"
"38876744800","381325"
"29196680997","050418"
"38257349003","556379"
"83422875131","668492"
"09152822915","907456"
"65353056272","426162"
"78178727919","313484"
"85074078709","007729"
"66129075847","266431"
"96115264901","542751"
"59502407903","192544"
"46955586530","915911"
"52474055606","960976"
"84204606059","375221"
"12264757604","514484"
"16142462891","642799"
"80840656610","088691"
"57320140047","977383"
"19627452602","421327"
"11670481727","227837"
"47529450700","124522"
"39781301813","148127"
"90824274008","679282"
"39040869103","878496"
"41146599862","774902"
"55269488701","480615"
"19043579890","145030"
"98540616041","169013"
"74113571899","247197"
"60672963493","213168"
"96131560030","664877"
"37480459998","267340"
"83162420954","218244"
"79754159440","548199"
"16530396390","565659"
"33009851294","553828"
"31919943510","353188"
"68804138114","462808"
"13838309677","290957"
"88272872218","577871"
"71329275152","514703"
"56809591940","585424"
"95007398012","245535"
"38453288194","377228"
"89661595240","952242"
"83543441507","288977"
"09897651306","445388"
"86167224323","057733"
"42198259320","174963"
"06036347456","788166"
"31591250927","326516"
"61215895909","093630"
"98445467883","587843"
"76923684498","372956"
"49573131218","350251"
"86846880070","573168"
"84729255283","386793"
"97266757401","782040"
"70509439403","431644"
"81410128350","478587"
"91657383300","207668"
"92337771628","088501"
"61948144620","100339"
"94025994950","773958"
"19007684370","635301"
"64424662802","953272"
"27618155054","249680"
"40828278547","302363"
"51960228994","167185"
"32041503564","962273"
"04111231306","138155"
"75486463804","325906"
"09909525500","602245"
"22956361244","011994"
"20484779257","447059"
"00147349400","567407"
"14621174738","130593"
"81645414353","734553"
"36107054189","246191"
"65440703276","261559"
"44068407290","517018"
"22714213227","260472"
"43310951502","488830"
"30566175029","439096"
"22077867574","200371"
"10256617961","951950"
"77061086009","434823"
"26340795404","228605"
"69857008534","024257"
"42551221803","656539"
"58909088800","141820"
"30188135960","839815"
"51732040281","540277"
"45889607502","846797"
"47667793980","792707"
"99451111913","199248"
"40491132018","759868"
"04191081810","380134"
"57957745539","926052"
"32085508987","526407"
"48190555502","152049"
"04699694071","894412"
"90735267014","303172"
"39200351786","781812"
"14645768905","915264"
"76567262338","032466"
"60348122080","876051"
"49974368871","312938"
"71068843160","288212"
"39044544551","138256"
"22157169083","194101"
"56008138058","732103"
"84033155970","875663"
"33228350061","380722"
"47806275754","371569"
"58128787730","235587"
"74642951881","779370"
"67464378415","246387"
"74403182933","885432"
"70988775573","013113"
"84837767150","416371"
"57482077960","817787"
"84261854368","074549"
"15997191850","531617"
"67748748004","549170"
"68258354914","640488"
"94029535585","056170"
"54997462306","040022"
"49390966027","537517"
"03413628917","197165"
"35515836766","596572"
"25615692090","146492"
"03505690457","947742"
"95157581904","857711"
"53267647509","517633"
"56612569301","737378"
"07673871122","692689"
"88036123002","698039"
"03031568214","857027"
"90116012110","603115"
"08055996067","091151"
"60624188370","083104"
"04972832711","063688"
"50409986275","412370"
"26382352101","886149"
"25237907342","457440"
"66255321347","534541"
"52571254804","241640"
"17825160185","487156"
"06983088247","276491"
"42809624720","268209"
"16804658566","399445"
"85024836332","760497"
"42464183660","696693"
"07292745431","042224"
"97962675195","205789"
"73694117610","572537"
"11727403134","493795"
"82139211359","595431"
"92482222184","119328"
"10675050910","372516"
"92977227920","040860"
"60884370143","482438"
"16672376755","658781"
"85120801080","369719"
"45813284389","217021"
"49625714510","322399"
"03107759490","687465"
"38967801076","264431"
"98906324383","423379"
"51777164222","977975"
"85341336542","587086"
"08525312495","127902"
"95512679660","177442"
"80673319288","370854"
"41647690846","041502"
"74383562213","197705"
"46577761507","126267"
"71246966077","255172"
"91294501607","268631"
"69588837561","825022"
"46599135897","448952"
"26085658915","193624"
"49503881188","175782"
"93227030594","204372"
"12443510247","259664"
"31512433632","714048"
"92486375406","856198"
"76890460022","167463"
"64179895773","768049"
"96462632321","655528"
"97748051860","398311"
"33739483717","708469"
"82567302000","119413"
"55394520208","749130"
"51026835941","737101"
"05357338604","224147"
"77553720739","055359"
"09312361856","577188"
"91389998380","330527"
"36646307423","258888"
"06447792178","062079"
"10301474001","105556"
"74030506143","388119"
"37695302414","205227"
"89309329246","434578"
"69941025304","419394"
"59671962262","207560"
"45224191122","441743"
"20300439822","433836"
"85219552350","890943"
"91866509470","085649"
"49515395194","752833"
"26935714567","404557"
"01660593662","759079"
"83783391229","925057"
"26384845393","011147"
"77047999400","414346"
"88162940863","043029"
"96027599847","483329"
"93092898800","185003"
"80803274165","025717"
"42420012666","961341"
"82650587059","151646"
"13742560727","707419"
"35114256467","851838"
"15614118845","337745"
"28587649566","975657"
"56387233666","623957"
"53232828000","088675"
"27463018148","899490"
"03646180862","077729"
"78300801006","724667"
"34343386244","863945"
"80962262749","337954"
"84602863809","858909"
"06037405107","988031"
"28515978415","256839"
"21180251490","211013"
"58699312903","114285"
"88488655185","575655"
"36143887519","739108"
"09523402757","424506"
"84985615900","446883"
"63824334380","493811"
"77159237293","289164"
"87681346651","524980"
"78621874903","761349"
"36536900138","328642"
"83731007258","427300"
"85283935779","760779"
"30490379540","450692"
"06940863206","653951"
"92372024906","156814"
"32432075099","738777"
"11386612952","809678"
"73907599179","470982"
"62259738184","959363"
"29815611208","476960"
"14367330141","294627"
"00059491060","656835"
"89017244992","766428"
"46288239607","393648"
"17000787201","935006"
"42395428043","307586"
"39752686974","466768"
"16931830996","203598"
"81056100354","783109"
"91582923221","905200"
"89833215475","702177"
"15537628350","779156"
"19236919707","824733"
"67982327958","261813"
"91845158644","637863"
"58292567542","287296"
"16910349750","220744"
"08462282977","584378"
"94492563490","851508"
"82105472672","326402"
"84590695162","129393"
"28640879443","909596"
"62479641295","637792"
"27223838108","990244"
"28548446021","564776"
"26150075052","937808"
"77142298103","311202"
"69391010989","776364"
"31652354816","388931"
"16437254831","719541"
"97569305787","532553"
"38675618697","644062"
"89950092418","194318"
"20096529164","675616"
"92847518100","430115"
"98043258880","293842"
"01285930916","173955"
"13729253921","615230"
"07751739592","676744"
"96577667888","624735"
"80733439403","640906"
"14571404204","843194"
"50227496701","097916"
"27588070170","308530"
"20186880499","348567"
"68916484677","544675"
"81225536561","488297"
"15567786000","546912"
"71185769722","382900"
"87571902673","279120"
"41957870761","032619"
"62374074560","697149"
"50040891674","244092"
"97066603648","228025"
"59338295010","131365"
"65264416885","877480"
"68355745000","892265"
"41605726931","821941"
"03620715270","811968"
"75710387908","372320"
"86101730204","040415"
"17532265625","477423"
"22844459269","559451"
"27948595104","771373"
"83021175600","642296"
"05099357539","916378"
"80383775086","462112"
"96295197558","965832"
"31950613844","187322"
"70172138582","095079"
"38858258720","119551"
"44604714428","912697"
"85902121221","811228"
"01023371448","609631"
"65570689540","148837"
"58578325435","775000"
"05617353284","375847"
"22038292493","738493"
"38559636900","764638"
"25939229905","417874"
"49783079611","096450"
"44671438313","010126"
"08844012782","399147"
"72003760008","185839"
"03421189358","838885"
"51801942960","231667"
"19627643467","410156"
"50903545454","649499"
"62673715495","870938"
"59989139571","420377"
"09870930964","697295"
"60964469901","478188"
"47810460536","492862"
"84772877240","003741"
"53916022890","822674"
"97691048416","682383"
"88932340927","887856"
"40764510827","686189"
"46560365018","745205"
"36752934240","931856"
"15054593110","326911"
"98495805340","525646"
"48612103991","766999"
"59723680130","711825"
"07350957874","698243"
"67190354603","131095"
"87373680798","474644"
"26367191305","097680"
"44723082743","653041"
"73785887760","179124"
"61079441840","766806"
"34949683810","286442"
"07358958306","461071"
"33973813124","090166"
"64471683853","142966"
"45502141128","131256"
"81885017782","549886"
"33968907280","143964"
"42456595726","474336"
"19575572300","074941"
"16818902910","444163"
"14728979350","146377"
"11853466867","931042"
"06762654304","748493"
"52189114969","638499"
"95206251780","532568"
"28937272636","244344"
"18664992894","886111"
"08849633220","946663"
"58954575412","644351"
"95471317297","148495"
"51808377311","344103"
"77100173396","446799"
"56413141611","174074"
"91572058331","061835"
"16513202507","329563"
"91804021865","341295"
"09288828290","640372"
"05850354581","097603"
"20220733635","787824"
"64886876463","849576"
"69350848651","260782"
"83851956451","125318"
"24507045070","339618"
"69836582304","974727"
"69858427980","169279"
"15840563986","016314"
"73724183569","744333"
"50872192091","385177"
"76483744390","311257"
"45271725901","746742"
"87125433901","577908"
"51529693608","935638"
"72497069263","803444"
"74433364380","266221"
"94291311761","568555"
"46178999879","189067"
"50129235962","238635"
"83835545400","035818"
"52332093575","169412"
"30205846807","196809"
"41722173386","315270"
"95241593250","646228"
"11015513565","358165"
"73391617403","426085"
"71211659020","591167"
"07173489202","075602"
"35828820206","335540"
"68117192659","128367"
"65242085444","296403"
"19240938044","156163"
"83412418030","967973"
"72321099976","528913"
"65637446644","051931"
"90360996418","283441"
"23357885158","492745"
"16191307420","389514"
"34690270643","191729"
"97734317464","272728"
"86336591662","264063"
"97047386335","152392"
"70026902800","213803"
"11375101293","329862"
"29123293292","338904"
"55618431335","270836"
"45209267261","013084"
"59776921450","716129"
"65579215509","887803"
"52054160172","803829"
"22543615547","064372"
"32544836504","973778"
"09463447954","850141"
"43971833683","575171"
